	zscore	H_statistic	H_pvalue	S4S3_pvalue	S0S2_pvalue	S0S1_pvalue	S3S5_pvalue
Ccdc50	1.7062641382217407	31.767119880695155	5.859544530277389e-07	5.101436473815827e-07	1.0	2.512483579723961e-06	3.9065459043148104e-05
Suox	1.6318895816802979	31.728401961938843	5.970652772732748e-07	0.00017873800565282262	0.0009505718318237328	1.0	3.3525036237088066e-05
Usp11	-1.7046104669570923	31.68862865495117	6.086979579290392e-07	1.0	0.00014748867955500372	2.4852492849769614e-05	0.001200848566465695
Fbxo32	1.5498281717300415	31.403503107232105	6.989842189793438e-07	0.008047299684660615	0.0005551052961805594	4.597944877823643e-06	1.0
Msmo1	1.6285748481750488	31.23192139251828	7.596363148417774e-07	1.0	0.00016028093516743647	3.9176347058834605e-05	0.000983949802693823
Atg12	1.5651230812072754	31.10486105264769	8.079105480719876e-07	3.7443206758305087e-07	1.0	0.0025033218645672344	0.0025033218645672344
Ercc4	1.683501124382019	31.068824539046872	8.221510235431241e-07	1.1356169070437322e-05	0.000664344297570325	1.0	0.000664344297570325
Nudt12	1.5985738039016724	31.01126441906474	8.454183730305487e-07	0.0004992576834882477	6.67892366504866e-05	1.0	0.00029546275051388744
Card11	1.689619779586792	31.002623611740717	8.489675024963282e-07	4.23797909789094e-05	1.2706104420317304e-06	1.2519914166128133e-06	1.0
Mtap	-1.5812788009643555	30.86504173587369	9.07523548616793e-07	0.0032901782314676995	0.0006473352213343921	2.3268235424530093e-06	1.0
6330408A02Rik	-1.6676037311553955	30.85568754781613	9.116480743949997e-07	0.006664597520409306	0.0002799262870913854	6.077650047862688e-06	1.0
Sccpdh	1.6482800245285034	30.530220369356375	1.0674216265097176e-06	0.00423360736213877	1.0	2.5891962240329805e-06	0.00022562926462338056
Cpt1a	-1.5798949003219604	30.41070624139908	1.1310648413802842e-06	0.0013423265879443417	4.751129627980291e-05	2.2770026655557788e-06	1.0
Mical1	-1.5369319915771484	30.378680900823866	1.1487530229809522e-06	0.004459341938865616	1.7118090805845986e-06	1.0	0.007398605652913736
Cmah	1.7268404960632324	30.31068476125799	1.1872291176011798e-06	2.9556116727060593e-05	1.8144590544067474e-06	1.304867544926428e-06	1.0
Zfp280c	1.6946957111358643	30.20093477674506	1.2520633148175852e-06	1.1670669883372749e-06	1.0	1.711736017495799e-05	2.7407068190768848e-05
Gstt1	1.6069648265838623	29.796260781069382	1.5231720442096704e-06	1.0	2.02902261970832e-05	0.001312658240498922	0.001312658240498922
Pla2g4a	-1.7232730388641357	29.718540995585276	1.5815874118657202e-06	1.6611982023926956e-06	9.586359706638673e-06	6.020245844105301e-07	1.0
Pafah1b2	-1.6203490495681763	29.715635693469988	1.5838139020572099e-06	0.0003823517665248969	9.039025598678433e-05	9.940269155195095e-07	1.0
Itga6	-1.6934412717819214	29.54557254454232	1.7197417539458052e-06	8.415395469056471e-07	9.951333109326516e-06	4.362693904653773e-05	1.0
Elmo2	1.6508954763412476	29.49221949910694	1.7647388512394853e-06	5.299914252612743e-05	1.0	7.021368090812924e-06	7.021368090812924e-06
Crispld2	1.6941308975219727	29.21474111891627	2.018406967563003e-06	9.867699496099855e-05	9.867699496099855e-05	6.022151255569734e-07	1.0
Bhlha15	1.691886067390442	29.00624534196718	2.232672206890238e-06	3.367206133737824e-05	1.0	4.1370829308164574e-07	0.0048604678970792055
Smtnl1	1.7292460203170776	28.57421241375224	2.7516098050417756e-06	1.0	0.00034833298977247776	9.983169421940603e-05	0.0016440251760760829
Chka	1.5468097925186157	28.470689737264735	2.892867607462327e-06	0.00028175811167916533	1.0	7.636119543934793e-05	2.340437142136903e-06
Slfn9	1.641646146774292	28.453758832878332	2.9166487310824853e-06	0.001310893816069555	1.0	9.354896109198922e-07	0.0020340440810456967
Fam110c	1.5792981386184692	28.436597271503516	2.9409528844218144e-06	1.0	0.00015373183249292464	0.00015373183249292464	0.0020035154549385885
Abi2	-1.700693964958191	28.277972683570837	3.175382436155958e-06	1.1203545281655933e-05	0.0013487048781874772	1.0	0.0076605213634663065
Selenon	1.5876524448394775	28.217458645013128	3.2696494441218675e-06	7.01668606024017e-06	1.0	0.0010854440594127409	4.461420600394205e-05
Ndrg2	1.5891047716140747	28.024300780529735	3.58962884945569e-06	1.0	0.00024953891537249866	0.0006285414727664343	0.0006876721730559741
Frmd6	1.6575651168823242	27.910144813484028	3.793231181374215e-06	0.004127261326120077	0.0003557742508769913	9.788736238047466e-06	1.0
Plekhg6	1.7045912742614746	27.682936588489437	4.233384297834673e-06	1.0	0.009318411756675058	1.074784898910949e-05	0.00342225690199925
Gns	-1.672247290611267	27.36458090887176	4.937092736355768e-06	0.00010257046230425517	1.0	9.244227008305858e-07	0.00817451354167458
Hdac10	1.6500310897827148	27.20156510484406	5.341439181607079e-06	0.0005085159443307304	0.0005085159443307304	1.0	0.0005085159443307304
Iglc3	1.7241674661636353	27.174681009419658	5.411225811127681e-06	1.0	0.005149369245055634	1.3732769256265197e-05	0.005149369245055634
Gm7694	-1.5968654155731201	27.080775449979864	5.662202648134336e-06	0.001974642182311444	0.00037650477266278906	1.0	0.00037650477266278906
Clec5a	1.7143616676330566	26.86608187145921	6.280481428401448e-06	2.447812978750416e-05	1.0	0.00020992660954054655	1.689819269721299e-05
E430014B02Rik	1.6870605945587158	26.832831967789936	6.382079938881004e-06	0.0008429711006314189	0.002113912887488738	2.4453626753849444e-06	1.0
Zfp930	-1.541839838027954	26.766677552863754	6.589122579231362e-06	0.0009081030457408265	0.0009081030457408265	3.2165862215152647e-06	1.0
Usp20	1.7059770822525024	26.73233179403404	6.699242235607793e-06	0.00010457658847375754	0.0033863102501983313	1.0	0.0008224072513978792
St6galnac3	1.6596019268035889	26.731960566983073	6.700442438883027e-06	0.0006933272446181954	0.0008786429209112498	1.0	0.000460218625137515
Ighv1-5	1.541795253753662	26.703093874727355	6.794430216262724e-06	0.00016930159796476964	0.0015917977419636037	1.0	0.0009230915255679583
Grina	-1.7051812410354614	25.98057341286345	9.627148713438995e-06	4.686994816031002e-06	1.0	1.0170294659031017e-05	0.00765421954712577
Nek1	1.7149585485458374	25.96739242524157	9.68851774786628e-06	2.2796201734758892e-05	0.005061201848819342	1.0	0.007681058983103586
Tmem128	1.613508939743042	25.671997009090486	1.1170958741565184e-05	0.00012011911493438211	0.004920672035594014	1.0	0.0012781714029920716
Btbd3	1.5980671644210815	25.26827892481603	1.3569304663057211e-05	0.009176308506119306	0.0013020425057647775	3.5386900198318255e-05	1.0
Ada	1.7238978147506714	25.232769100918837	1.3803359383050342e-05	0.00015113922820757505	1.0	1.1181839607748368e-05	0.00015113922820757505
Fer	1.6552149057388306	24.980922472220715	1.5582964248461504e-05	0.00023973190498565564	0.0027542255899079987	1.0	0.0016776694723382177
Ccr9	1.7262028455734253	24.79553413749582	1.7037492221290467e-05	7.363262642680503e-05	2.7933389729542816e-05	1.0566287326715418e-05	1.0
Scamp1	1.525246024131775	24.562148033180126	1.9062521021660947e-05	0.0041603033027541375	0.0041603033027541375	1.0	0.00014952866108955819
Zfp111	1.503561019897461	24.535167554502387	1.9311580631065402e-05	0.0008568616898245897	1.0	0.004180740826629023	9.521180311865767e-06
Gm43819	1.6800774335861206	24.518144372312275	1.9470389777791686e-05	0.0033964263614073334	0.006078534612607523	1.1347453955100676e-05	1.0
Sugp2	-1.7305394411087036	24.404792811211994	2.0561557964584148e-05	7.338240886510585e-06	0.0002836767570275133	7.338240886510585e-06	1.0
Ino80d	1.6842896938323975	24.37750075546524	2.0833261497448294e-05	6.439561652588911e-06	1.0	0.0008412463972614783	0.0018048355562551089
Ddhd2	1.6915675401687622	24.331317389156993	2.130121268615524e-05	0.0003084922644539435	0.0014062377649423574	1.0	0.004056778145247832
Pou2af1	1.6757301092147827	24.27085944190811	2.192967200585759e-05	1.0	0.00862786505977841	0.00025524512923339295	0.0013762834961291031
Olr1	1.7231911420822144	24.14428820788829	2.330586457049394e-05	6.529093017191464e-05	1.0	0.00014930529229636606	6.693078777817791e-05
Mcemp1	1.7246620655059814	24.011180924188068	2.4846072739359016e-05	6.761650062828152e-06	1.0	0.0005598615779008625	0.0025968987688923762
Hbp1	1.5622717142105103	23.902069507599887	2.6183983905487025e-05	0.0063419800525790744	3.932242485532061e-05	0.00017672944744931044	1.0
Stx7	1.647788643836975	23.8726169606495	2.655727683115327e-05	0.0018640507383073258	1.0	5.826579189356156e-05	5.826579189356156e-05
Cd83	1.731213092803955	23.685752689545954	2.9052416338421887e-05	1.0	0.007321195927886845	0.00010987382964824713	0.006910684347845168
Tmem201	-1.6107447147369385	23.63961412543763	2.9703637524090102e-05	0.0019582972278639585	0.006531135975793748	1.254276710122277e-05	1.0
Ier5	-1.5831797122955322	23.5626184224163	3.0822946644753956e-05	3.5501817334814946e-05	1.0	0.001473546239474727	0.0002921631662360414
Pdk2	-1.6453922986984253	23.306710374765277	3.485402341111332e-05	3.881563200936193e-05	1.0	1.7566871516601942e-05	0.0037899134518016306
Zfp658	1.7287224531173706	23.043810488279902	3.9542740041013646e-05	1.8934738503231006e-05	5.857714980340069e-05	5.857714980340069e-05	1.0
Rps6kc1	1.657871127128601	22.80873005037678	4.4264942688865745e-05	0.0007436649472833339	0.0007436649472833339	1.0	0.006243754541907183
Erap1	1.5793834924697876	22.679702684224203	4.709146292353032e-05	0.005726931866835653	1.0	0.00012915059978459468	0.0002141593930794419
Car9	1.6929447650909424	22.491751312158026	5.153357627281437e-05	0.0003782252437593443	1.0	3.298173584255686e-05	0.0005385274861815791
Rnf31	1.5984903573989868	22.183887657009254	5.972920846443411e-05	0.0027783474909267433	0.008337082219105963	1.0	0.0007411748006334767
Ppfia4	1.6590557098388672	22.136758233458853	6.109362310575026e-05	0.00021625810437814408	1.0	7.573018894472535e-05	0.0002849153521443372
Ranbp9	1.64291512966156	21.906861408428274	6.820757901738413e-05	6.114468840138617e-05	1.0	0.004987812267601861	0.0013016265325469709
Ifi211	-1.5934957265853882	21.840236250861533	7.041937652692926e-05	0.00029525139783226535	0.008195160090043271	1.0	0.008122206951599346
Cfd	1.7079941034317017	21.81987629538433	7.110942488590418e-05	5.175744205841666e-05	1.0	0.006739713000570424	0.002832325395570473
Clec4b1	1.540962815284729	21.20107387115121	9.562336140210112e-05	8.336717134533002e-05	1.0	5.6544860755802734e-05	0.005247376483144162
S1pr2	1.6513569355010986	21.049093482845826	0.00010283339952818268	0.0024313741962248376	1.0	0.00022677423655237004	0.0002519412217948847
Plod1	1.7062021493911743	21.02938692503212	0.00010380709799784446	6.350134086681555e-05	1.0	0.00020089918641365005	0.0016340847892651153
Mfsd8	1.628899335861206	20.97334103808664	0.00010662679305501153	0.0014877187479778605	0.0014877187479778605	1.0	0.009588633753161078
Neu1	1.691051721572876	20.456716106843746	0.00013648779488638932	6.627942071596309e-05	1.0	0.0008945017319730301	0.0017259028715596015
Tbc1d9b	1.6088889837265015	20.162669107763016	0.00015706263196007349	0.00017472924111502127	1.0	0.001425393861668185	0.0006936031076767853
Dfna5	1.5554358959197998	20.0069958189339	0.00016917672091370587	0.0003396607070708146	1.0	0.0012744402298633622	0.0003396607070708146
Psd4	1.7317386865615845	20.003863232257853	0.00016942980411348144	0.00029672614291920737	1.0	6.641621875662503e-05	0.008551128681521655
Cyfip1	1.628623604774475	19.784438316017564	0.00018812775891391932	0.0005135592120924856	1.0	0.0004343912953296065	0.0004343912953296065
Wfdc21	1.7301487922668457	19.421425529317183	0.0002236748088188259	0.0001226755129482438	1.0	0.0009728860343377577	0.0020201057635334807
Fem1c	1.6124989986419678	19.244322427165134	0.0002433686770666821	0.0003842476907253826	1.0	0.000883766075963346	0.0003842476907253826
Xab2	1.5635737180709839	18.207973536925827	0.00039847370815976324	0.008252178188078996	0.006300137599980064	1.0	0.007657345716930755
Gpx3	1.6005637645721436	18.15395551920721	0.00040883282166819993	0.0006375807377554743	1.0	0.0006375807377554743	0.0006375807377554743
Pde5a	1.6874747276306152	17.91537868256882	0.00045788319613451045	0.005679906590971903	0.005679906590971903	1.0	0.007271927795637134
Dgat2	1.6631845235824585	17.728416504855524	0.0005003749623977266	0.0010502880928074066	1.0	0.0009673530206079172	0.0009673530206079172
Atp6v1a	-1.5249803066253662	17.68261035894827	0.0005113699078392286	0.004132886274805612	0.00018938357917391415	0.002175934461148697	1.0
Aldh3b1	1.7252435684204102	17.613626462401335	0.0005283830993408984	0.000603464035460604	1.0	0.000603464035460604	0.0011827682513266468
Pacs1	1.569598913192749	17.467143336403616	0.0005663982505275011	0.00868803436151859	0.00868803436151859	1.0	0.008437965925448866
Rps6ka5	1.7218589782714844	17.08041632216773	0.0006803314891379297	0.0008415528140115238	1.0	0.0008415528140115238	0.0010917897991527662
4933424M12Rik	1.647700309753418	16.441865557254744	0.0009203465150470307	0.003704509550679181	1.0	0.0014333925349281464	0.0014333925349281464
Inpp5k	1.7210097312927246	16.382443471636932	0.0009465645810262477	0.007613134357367514	0.007613134357367514	0.00046041933518822787	1.0
Fcnb	1.7262182235717773	16.20297312630791	0.0010303387290595475	0.0017178110527834962	1.0	0.0006589335528564075	0.006078911438152877
Fig4	1.6677368879318237	16.042327811705412	0.0011115486511168004	0.0014770830473339674	1.0	0.004964526725343985	0.0022611884927581276
Adrb2	-1.7005466222763062	15.776942325841787	0.0012598555139829812	0.0017675515415830282	1.0	0.0007968311937547984	0.00798579696306059
Nlrc3	1.719273567199707	15.706267565649881	0.0013025598984100556	0.0010963843097835824	0.0010173904174557177	0.0010173904174557177	1.0
Amigo1	1.6312240362167358	15.039834754722717	0.001782921900914123	0.0035360042407658722	1.0	0.0017750670156668389	0.0035360042407658722
Zfp128	1.6914091110229492	14.627169365906099	0.0021646364457188895	0.003646455494087308	1.0	0.0025262629286864494	0.0025262629286864494
Itgb7	1.711143136024475	13.95403214468957	0.0029683952998788943	0.0022980532218193133	0.002499181321936227	0.001826746252242667	1.0
Fut10	-1.578262209892273	12.611683674124878	0.00555624543167236	0.004031523726531572	0.004031523726531572	0.003711563784030305	1.0
